schema_version,finding_id,run_id,rule_id,category,severity,source_marker,sink_kind,sink_value,evidence_seq_start,evidence_seq_end,summary
1,finding:v1:04dc11d4822ed5da0f83139d4170181e91aa0cee6c4424d999ea02e535f64ea2,run_c31204c610bcf3d0d0c2ce32,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f3683a17000 length uint64 475136 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 65536 6 9473 1d1895827179642a0afab9d4fb474c398e9576cb0c18de574d537a5b4397549f skillsissue-sandbox:local skillsissue-target-run_c31204c610bcf3d0d0c2ce32 1d1895827179642a0afab9d4fb474c398e9576cb0c18de574d537a5b4397549f 9 mmap  1d1895827179 24013 24014 24014 skillsissue-detonation 4026532337 335952478 62 4026532403 1659906401 63 node 1 139872113356800 detonation mmap 1659906401 63 1785511597635452053 1785511597637522653 65532,524,524,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:04edd5b805ee8966fa427ed124c5bcf10dd0be4ee563752ec949ec66fbc17fc0,run_c9738c1c17ca3d0c907525b8,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fe1caaf8000 length uint64 53248 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 8192 6 9215 d4a59ea6f1af5e116697675fc7f5a59ec578931e7a5721baa31e2455613d1970 skillsissue-sandbox:local skillsissue-target-run_c9738c1c17ca3d0c907525b8 d4a59ea6f1af5e116697675fc7f5a59ec578931e7a5721baa31e2455613d1970 9 mmap  d4a59ea6f1af 22828 22829 22829 skillsissue-detonation 4026532401 500070184 79 4026532404 1575307437 80 python 0 140607744868352 detonation mmap 1575307437 80 1785511585197157129 1785511585228582466 65532,2398,2398,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:051610e90eac52f992c7c9ec95ae238210dd0091742067dde4eca4eb08e85ea4,run_393bca7359cb08d068d9a79a,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fa7414c1000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9609 3ff0adebe8b4644d6f5c96737fcacabef9e5068bc012162ef13736aa69f0e242 skillsissue-sandbox:local skillsissue-target-run_393bca7359cb08d068d9a79a 3ff0adebe8b4644d6f5c96737fcacabef9e5068bc012162ef13736aa69f0e242 9 mmap  3ff0adebe8b4 23041 23597 23597 skillsissue-detonation 4026532400 1034610941 1 4026532403 4220646130 60 sh 0 140356331769856 detonation mmap 4220646130 60 1785511604517646885 1785511604518503615 65532,397,397,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:054385557df8fd45cbfbc454e88544a4822065f21641485215e86cc46aea4a84,run_e5dd8d163a0bb0f783945e19,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f1abbbc3000 length uint64 475136 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 65536 6 9634 8db4a72131fca454aaa8d62c67c205bc6414708ac792ba55b300b16bf250b0e8 skillsissue-sandbox:local skillsissue-target-run_e5dd8d163a0bb0f783945e19 8db4a72131fca454aaa8d62c67c205bc6414708ac792ba55b300b16bf250b0e8 9 mmap  8db4a72131fc 23708 23709 23709 skillsissue-detonation 4026532401 3773948866 61 4026532404 2388819645 62 python3 3 139752795549696 detonation mmap 2388819645 62 1785511587429498825 1785511587430097038 65532,398,398,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:054545a672474c2dae68de212b5e27352fd03db9768a7c709ca853c588a7d447,run_028d694ee2657fe22d62817a,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,/proc/meminfo,486,763,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:055c03c2edb2c76cb0c7a4aa0e13265c2942e93badd8b9df47e4626349a8e104,run_872aa26266a0557d6918aabe,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f7fefbb0000 length uint64 77824 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 12288 6 9104 2c44de988926151e1b8a2f2569d26b8f41120ab074f9ce124d29571792b635f2 skillsissue-sandbox:local skillsissue-target-run_872aa26266a0557d6918aabe 2c44de988926151e1b8a2f2569d26b8f41120ab074f9ce124d29571792b635f2 9 mmap  2c44de988926 20690 21319 21319 skillsissue-detonation 4026532400 1471477463 1 4026532403 3586009550 65 python3 1 140187459584000 detonation mmap 3586009550 65 1785489241333055721 1785489241334076137 65532,1676,1676,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:055ec97784b49b073655996c7e41e1f366609b2edd89b2937ca39a05a6d2b0c7,run_66e83be9ddc6619fedbbb470,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f4d70388000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9584 07caffc0c123bc44705d8b81b3f74f07af8bc3cb2daef881a3cbabff30832b53 skillsissue-sandbox:local skillsissue-target-run_66e83be9ddc6619fedbbb470 07caffc0c123bc44705d8b81b3f74f07af8bc3cb2daef881a3cbabff30832b53 9 mmap  07caffc0c123 23234 23788 23788 skillsissue-detonation 4026532400 1861397978 1 4026532403 86334530 92 sh 3 139970571960320 detonation mmap 86334530 92 1785511595545757945 1785511595546567158 65532,2374,2374,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:05a8416ef5de1ce13a4931317e788df11b26d4ffd161b1de66088ce4fac46f17,run_f618d7251fe6b58ee8a9933c,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f515f02b000 length uint64 114688 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 16384 6 9043 e2b4757f30c30a1a88ac7c358bd6726cc132945404d408a554a444cd8181b100 skillsissue-sandbox:local skillsissue-target-run_f618d7251fe6b58ee8a9933c e2b4757f30c30a1a88ac7c358bd6726cc132945404d408a554a444cd8181b100 9 mmap  e2b4757f30c3 21351 21352 21352 skillsissue-detonation 4026532401 3571767151 78 4026532404 3550505470 79 python 3 139987463090176 detonation mmap 3550505470 79 1785509545664140889 1785509545665141577 65532,1986,1986,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:05fc937a83dc794ec04ad0a482761c98d9e41f0410ec44da521ea817fc7fbc3f,run_78407ce62001bf933eeb531a,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fd445621000 length uint64 2609152 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 806912 6 9609 77dc8202025c0526dcfc6be0bac92e7a5fde62c4d48a519256eacda9ae0156d6 skillsissue-sandbox:local skillsissue-target-run_78407ce62001bf933eeb531a 77dc8202025c0526dcfc6be0bac92e7a5fde62c4d48a519256eacda9ae0156d6 9 mmap  77dc8202025c 23598 23599 23599 skillsissue-detonation 4026532400 1379258981 59 4026532403 4207992704 60 pip 3 140549673848832 detonation mmap 4207992704 60 1785511604176726525 1785511604329793513 65532,1931,1931,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:05ff34444917a2d6d8d9843cbc803e47c463ee811f15d73e99fcdc9eab5ce19b,run_67638929bad0d949aadfd143,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7ffb09f89000 length uint64 475136 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 65536 6 9018 05b258e08ae1afe3a4194303a41b1485938f0139eeae662f4ff4a5c811e524af skillsissue-sandbox:local skillsissue-target-run_67638929bad0d949aadfd143 05b258e08ae1afe3a4194303a41b1485938f0139eeae662f4ff4a5c811e524af 9 mmap  05b258e08ae1 20726 21355 21355 skillsissue-detonation 4026532401 2309558316 1 4026532404 2122250613 64 python3 0 140716180803584 detonation mmap 2122250613 64 1785511571613826745 1785511571614612192 65532,1437,1437,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:063d7a5d8146399ab6f41dd724f3ff908e8a43200b8bb6f0ee4903888ba4f697,run_08df4adeedbe7e8f0cd64e96,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fe785429000 length uint64 24576 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 16384 6 9709 664a5275a8c643e048dca5cbed67f0ee0e506314311fae3b52e5eaff56d12c4e skillsissue-sandbox:local skillsissue-target-run_08df4adeedbe7e8f0cd64e96 664a5275a8c643e048dca5cbed67f0ee0e506314311fae3b52e5eaff56d12c4e 9 mmap  664a5275a8c6 23159 23718 23718 skillsissue-detonation 4026532400 3170123353 1 4026532403 2796431659 61 python3 3 140632349904896 detonation mmap 2796431659 61 1785511576835210751 1785511576861853985 65532,661,661,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:065022c827cbd07f711f3b505cc09daa5247a952848250d4b846ad758995933e,run_08df4adeedbe7e8f0cd64e96,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f708017f000 length uint64 659456 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 20480 6 9709 664a5275a8c643e048dca5cbed67f0ee0e506314311fae3b52e5eaff56d12c4e skillsissue-sandbox:local skillsissue-target-run_08df4adeedbe7e8f0cd64e96 664a5275a8c643e048dca5cbed67f0ee0e506314311fae3b52e5eaff56d12c4e 9 mmap  664a5275a8c6 23723 23724 23724 skillsissue-detonation 4026532400 2681603125 65 4026532403 454038381 66 curl 2 140121162117120 detonation mmap 454038381 66 1785511577139564837 1785511577142898773 65532,2205,2205,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:069aefa2c3dafe114a17ed6317e3cb022c2b493defd1b06a7d8a95727e01eb36,run_67638929bad0d949aadfd143,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fb80a6af000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9018 05b258e08ae1afe3a4194303a41b1485938f0139eeae662f4ff4a5c811e524af skillsissue-sandbox:local skillsissue-target-run_67638929bad0d949aadfd143 05b258e08ae1afe3a4194303a41b1485938f0139eeae662f4ff4a5c811e524af 9 mmap  05b258e08ae1 20726 21351 21351 skillsissue-detonation 4026532401 2309558316 1 4026532404 6157671 61 sh 2 140428425490432 detonation mmap 6157671 61 1785511571308384750 1785511571309143956 65532,467,467,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:06acbb57e4a0c5e81a7a995ffd8583374582e60605fbbe3a301363e470eafe83,run_56b3ee099af0ba27d2681f57,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f57d4cd2000 length uint64 94208 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 12288 6 9903 e7b5c8018a987988467946ae6b5e09bed646477ce4b1d3553cbb340ee8e92c3a skillsissue-sandbox:local skillsissue-target-run_56b3ee099af0ba27d2681f57 e7b5c8018a987988467946ae6b5e09bed646477ce4b1d3553cbb340ee8e92c3a 9 mmap  e7b5c8018a98 24892 24893 24893 skillsissue-detonation 4026532401 3733805093 61 4026532404 2536993141 62 python 2 140015209095168 detonation mmap 2536993141 62 1785511601848272862 1785511602088901163 65532,3302,3302,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:06bcfef9828f1ff55fe2722c24b149718d53f222420b0ecebffabbb107a87f62,run_afea2b428466d94c61a3b1ff,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7ff033043000 len uint64 245760 prot string PROT_READ|PROT_WRITE|PROT_EXEC 3 9878 997c184b1bb8841fb04650f33caf66be5da93a93080509792d015de388968153 skillsissue-sandbox:local skillsissue-target-run_afea2b428466d94c61a3b1ff 997c184b1bb8841fb04650f33caf66be5da93a93080509792d015de388968153 10 mprotect  997c184b1bb8 24826 24827 24827 skillsissue-detonation 4026532402 569468063 56 4026532405 2351384741 57 npm install nod 1 0 detonation mprotect 2351384741 57 1785511603369535369 1785511603500801277 65532,1729,1729,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:07046ac3ff66cff449652a055469a93a8f22d81a5d7ceb6f917e7e99274cbf3a,run_66e83be9ddc6619fedbbb470,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f991d5bd000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9584 07caffc0c123bc44705d8b81b3f74f07af8bc3cb2daef881a3cbabff30832b53 skillsissue-sandbox:local skillsissue-target-run_66e83be9ddc6619fedbbb470 07caffc0c123bc44705d8b81b3f74f07af8bc3cb2daef881a3cbabff30832b53 9 mmap  07caffc0c123 23234 23805 23805 skillsissue-detonation 4026532400 1861397978 1 4026532403 548126338 102 sh 2 140295599280128 detonation mmap 548126338 102 1785511596155001932 1785511596155854748 65532,3161,3161,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:07048229409c9b8f56379c3d14fce41c97e4bd19b365a0561c2aca9a97cb3428,run_142b4fa8ca89956605c5ca03,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f990229c000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9842 bea8967620ee1fc27bb4739d94ee01270178843b70362db4dd673688e0a8763a skillsissue-sandbox:local skillsissue-target-run_142b4fa8ca89956605c5ca03 bea8967620ee1fc27bb4739d94ee01270178843b70362db4dd673688e0a8763a 9 mmap  bea8967620ee 24901 24902 24902 skillsissue-detonation 4026532400 1795511326 60 4026532403 1716937578 61 node 2 140295143014400 detonation mmap 1716937578 61 1785511607930420974 1785511607933054872 65532,465,465,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:07346ef4cf55c844200cc38bccfca4daa842ee1c0ee9984f14d97521d9e74b22,run_4b3b093ab1110c1e48576ba0,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f72adc80000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9448 a7e3d48774a850e250476a81ed39f0c8d5edbec0e15edd843b8b9f15bd3cf8c1 skillsissue-sandbox:local skillsissue-target-run_4b3b093ab1110c1e48576ba0 a7e3d48774a850e250476a81ed39f0c8d5edbec0e15edd843b8b9f15bd3cf8c1 9 mmap  a7e3d48774a8 22413 22761 22761 skillsissue-detonation 4026532447 3601029855 1 4026532450 2025054885 34 sh 2 140130518564864 detonation mmap 2025054885 34 1785511574730646351 1785511574731292425 65532,2433,2433,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:074084a01359cfdf0796498dcb311e4d51deca343fefe2d3b05479b67012a01d,run_6a913a67ed6ca5cb7115d80d,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,/proc/meminfo,449,726,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:0749d60284cb6cb55ea5d0b0a93e0e9b01ab3412feae0d831fbddec56d874e1d,run_ba7d5b1f926f4f4536954a90,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,/proc/meminfo,563,840,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:0762083ea2d7139fe35ff0cae27757140697d960f6b60823fd235504571bb548,run_3858c8d9e069a8b0a332d43e,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7fce92a99000 length uint64 475136 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 65536 6 9967 f5495ce3e06469ceff23612c0e27d368dbb9073303432ec67b6ea0384a0737b4 skillsissue-sandbox:local skillsissue-target-run_3858c8d9e069a8b0a332d43e f5495ce3e06469ceff23612c0e27d368dbb9073303432ec67b6ea0384a0737b4 9 mmap  f5495ce3e064 24935 24936 24936 skillsissue-detonation 4026532401 3687272787 67 4026532404 461227857 68 python 0 140525200576512 detonation mmap 461227857 68 1785511587736936413 1785511587737545284 65532,771,771,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:0777911f3881894c5922897073fa961ce80014b016faac839c2edd923a25deed,run_4dfe35c97dae87f83f7d97e2,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f30c4e7e000 length uint64 1400832 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 155648 6 9043 0705deba0f0d7ad9842c2e35288d0f5055951c9e2855256ff96ca9b351926206 skillsissue-sandbox:local skillsissue-target-run_4dfe35c97dae87f83f7d97e2 0705deba0f0d7ad9842c2e35288d0f5055951c9e2855256ff96ca9b351926206 9 mmap  0705deba0f0d 21332 21333 21333 skillsissue-detonation 4026532401 1584603928 61 4026532404 1387076448 62 node 3 139847438688256 detonation mmap 1387076448 62 1785511553358175551 1785511553360800228 65532,355,355,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:0793e4ff02720702371ab1aa821df244486103d81544bd8d38da37395c5107cf,run_e16639c58e151d4400255ce2,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f09fe9bc000 length uint64 118784 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 16384 6 9304 d5289cf37afcff3ff98f0cd3077a70c175af537da7d0667022a12229d32b093a skillsissue-sandbox:local skillsissue-target-run_e16639c58e151d4400255ce2 d5289cf37afcff3ff98f0cd3077a70c175af537da7d0667022a12229d32b093a 9 mmap  d5289cf37afc 20688 21297 21297 skillsissue-detonation 4026532401 772224681 1 4026532404 3426264134 57 python3 3 139680903053312 detonation mmap 3426264134 57 1785490431838779049 1785490431869612893 65532,1268,1268,"Observed process injection, executable anonymous memory, or memory-resident execution"
1,finding:v1:079473768b213266981215822b694ca541911cefeb152fb9ba363c2ac1432cfb,run_0081ee7c8c9f451881e98edf,behavior.process_injection_or_memory_execution,behavioral,critical,skill,process-memory,addr trace.Pointer 0x7f067b7c7000 length uint64 389120 prot string PROT_READ|PROT_EXEC flags int32 2066 fd int32 3 off int64 143360 6 9953 00704d92c4b77765e5dc378bdc272658c2888775bc2120f4978731ca484ae59e skillsissue-sandbox:local skillsissue-target-run_0081ee7c8c9f451881e98edf 00704d92c4b77765e5dc378bdc272658c2888775bc2120f4978731ca484ae59e 9 mmap  00704d92c4b7 24833 24834 24834 skillsissue-detonation 4026532401 2063440300 73 4026532405 1445321788 74 curl 0 139665818284032 detonation mmap 1445321788 74 1785511617994742156 1785511617999938903 65532,1861,1861,"Observed process injection, executable anonymous memory, or memory-resident execution"
